date,price,company,sector
2016-06-20,32.7,PFE,healthcare
2016-06-17,32.44,PFE,healthcare
2016-06-16,32.94,PFE,healthcare
2016-06-15,32.98,PFE,healthcare
2016-06-14,33.17,PFE,healthcare
2016-06-13,32.93,PFE,healthcare
2016-10-06,33.45,PFE,healthcare
2016-09-06,33.47,PFE,healthcare
2016-08-06,33.42,PFE,healthcare
2016-07-06,33.03,PFE,healthcare
2016-06-06,33.11,PFE,healthcare
2016-03-06,32.88,PFE,healthcare
2016-02-06,33.05,PFE,healthcare
2016-01-06,32.94,PFE,healthcare
2016-05-31,32.89,PFE,healthcare
2016-05-27,32.81,PFE,healthcare
2016-05-26,32.64,PFE,healthcare
2016-05-25,32.56,PFE,healthcare
2016-05-24,32.33,PFE,healthcare
2016-05-23,31.92,PFE,healthcare
2016-05-20,31.98,PFE,healthcare
2016-05-19,31.64,PFE,healthcare
2016-05-18,31.44,PFE,healthcare
2016-05-17,31.31,PFE,healthcare
2016-05-16,31.64,PFE,healthcare
2016-05-13,31.46,PFE,healthcare
2016-12-05,31.46,PFE,healthcare
2016-11-05,31.43,PFE,healthcare
2016-10-05,32.04,PFE,healthcare
2016-09-05,32.06,PFE,healthcare
2016-06-05,31.83,PFE,healthcare
2016-05-05,31.82,PFE,healthcare
2016-04-05,31.66,PFE,healthcare
2016-03-05,31.95,PFE,healthcare
2016-02-05,31.09,PFE,healthcare
2016-04-29,31.01,PFE,healthcare
2016-04-28,31.2,PFE,healthcare
2016-04-27,31.28,PFE,healthcare
2016-04-26,31.33,PFE,healthcare
2016-04-25,31.48,PFE,healthcare
2016-04-22,31.54,PFE,healthcare
2016-04-21,31.51,PFE,healthcare
2016-04-20,31.5,PFE,healthcare
2016-04-19,31.18,PFE,healthcare
2016-04-18,30.91,PFE,healthcare
2016-04-15,30.81,PFE,healthcare
2016-04-14,30.95,PFE,healthcare
2016-04-13,30.85,PFE,healthcare
2016-12-04,30.3,PFE,healthcare
2016-11-04,30.23,PFE,healthcare
2016-08-04,30.81,PFE,healthcare
2016-07-04,31.05,PFE,healthcare
2016-06-04,31.22,PFE,healthcare
2016-05-04,29.73,PFE,healthcare
2016-04-04,29.12,PFE,healthcare
2016-01-04,28.48,PFE,healthcare
2016-03-31,28.1,PFE,healthcare
2016-03-30,28.5,PFE,healthcare
2016-03-29,28.49,PFE,healthcare
2016-03-28,28.23,PFE,healthcare
2016-03-24,28.51,PFE,healthcare
2016-03-23,28.62,PFE,healthcare
2016-03-22,28.8,PFE,healthcare
2016-03-21,28.5,PFE,healthcare
2016-03-18,27.92,PFE,healthcare
2016-03-17,27.81,PFE,healthcare
2016-03-16,27.53,PFE,healthcare
2016-03-15,28.0,PFE,healthcare
2016-03-14,28.53,PFE,healthcare
2016-11-03,28.91,PFE,healthcare
2016-10-03,28.05,PFE,healthcare
2016-09-03,28.19,PFE,healthcare
2016-08-03,27.83,PFE,healthcare
2016-07-03,28.24,PFE,healthcare
2016-04-03,28.16,PFE,healthcare
2016-03-03,28.33,PFE,healthcare
2016-02-03,28.42,PFE,healthcare
2016-01-03,28.48,PFE,healthcare
2016-02-29,28.13,PFE,healthcare
2016-02-26,28.66,PFE,healthcare
2016-02-25,29.0,PFE,healthcare
2016-02-24,28.46,PFE,healthcare
2016-02-23,28.4,PFE,healthcare
2016-02-22,28.49,PFE,healthcare
2016-02-19,27.96,PFE,healthcare
2016-02-18,28.01,PFE,healthcare
2016-02-17,28.09,PFE,healthcare
2016-02-16,28.26,PFE,healthcare
2016-12-02,27.83,PFE,healthcare
2016-11-02,27.61,PFE,healthcare
2016-10-02,27.96,PFE,healthcare
2016-09-02,27.59,PFE,healthcare
2016-08-02,27.07,PFE,healthcare
2016-05-02,27.52,PFE,healthcare
2016-04-02,27.49,PFE,healthcare
2016-03-02,28.13,PFE,healthcare
2016-02-02,28.57,PFE,healthcare
2016-01-02,28.6,PFE,healthcare
2016-01-29,28.9,PFE,healthcare
2016-01-28,28.63,PFE,healthcare
2016-01-27,28.93,PFE,healthcare
2016-01-26,29.07,PFE,healthcare
2016-01-25,28.91,PFE,healthcare
2016-01-22,29.11,PFE,healthcare
2016-01-21,28.99,PFE,healthcare
2016-01-20,29.06,PFE,healthcare
2016-01-19,29.09,PFE,healthcare
2016-01-15,29.21,PFE,healthcare
2016-01-14,29.49,PFE,healthcare
2016-01-13,28.79,PFE,healthcare
2016-12-01,29.39,PFE,healthcare
2016-11-01,29.45,PFE,healthcare
2016-08-01,29.39,PFE,healthcare
2016-07-01,29.77,PFE,healthcare
2016-06-01,29.96,PFE,healthcare
2016-05-01,30.5,PFE,healthcare
2016-04-01,30.29,PFE,healthcare
2015-12-31,30.6,PFE,healthcare
2015-12-30,31.05,PFE,healthcare
2015-12-29,31.12,PFE,healthcare
2015-12-28,30.73,PFE,healthcare
2015-12-24,30.92,PFE,healthcare
2015-12-23,30.87,PFE,healthcare
2015-12-22,30.83,PFE,healthcare
2015-12-21,30.77,PFE,healthcare
2015-12-18,30.32,PFE,healthcare
2015-12-17,30.65,PFE,healthcare
2015-12-16,30.88,PFE,healthcare
2015-12-15,30.58,PFE,healthcare
2015-12-14,30.5,PFE,healthcare
2015-11-12,30.39,PFE,healthcare
2015-10-12,30.68,PFE,healthcare
2015-09-12,30.61,PFE,healthcare
2015-08-12,30.84,PFE,healthcare
2015-07-12,30.96,PFE,healthcare
2015-04-12,31.09,PFE,healthcare
2015-03-12,30.7,PFE,healthcare
2015-02-12,31.19,PFE,healthcare
2015-01-12,31.87,PFE,healthcare
2015-11-30,31.06,PFE,healthcare
2015-11-27,31.08,PFE,healthcare
2015-11-25,31.16,PFE,healthcare
2015-11-24,30.31,PFE,healthcare
2015-11-23,29.7,PFE,healthcare
2015-11-20,30.5,PFE,healthcare
2015-11-19,30.61,PFE,healthcare
2015-11-18,31.58,PFE,healthcare
2015-11-17,31.16,PFE,healthcare
2015-11-16,31.43,PFE,healthcare
2015-11-13,31.54,PFE,healthcare
2015-12-11,31.65,PFE,healthcare
2015-11-11,31.98,PFE,healthcare
2015-10-11,32.03,PFE,healthcare
2015-09-11,31.9,PFE,healthcare
2015-06-11,32.16,PFE,healthcare
2015-05-11,32.37,PFE,healthcare
2015-04-11,32.36,PFE,healthcare
2015-03-11,33.15,PFE,healthcare
2015-02-11,33.24,PFE,healthcare
2015-10-30,32.06,PFE,healthcare
2015-10-29,32.96,PFE,healthcare
2015-10-28,33.6,PFE,healthcare
2015-10-27,33.17,PFE,healthcare
2015-10-26,32.38,PFE,healthcare
2015-10-23,32.28,PFE,healthcare
2015-10-22,31.6,PFE,healthcare
2015-10-21,31.72,PFE,healthcare
2015-10-20,32.23,PFE,healthcare
2015-10-19,32.7,PFE,healthcare
2015-10-16,32.62,PFE,healthcare
2015-10-15,32.31,PFE,healthcare
2015-10-14,31.32,PFE,healthcare
2015-10-13,31.26,PFE,healthcare
2015-12-10,31.49,PFE,healthcare
2015-09-10,31.51,PFE,healthcare
2015-08-10,31.37,PFE,healthcare
2015-07-10,31.56,PFE,healthcare
2015-06-10,31.08,PFE,healthcare
2015-05-10,31.74,PFE,healthcare
2015-02-10,31.36,PFE,healthcare
2015-01-10,30.18,PFE,healthcare
2015-09-30,29.78,PFE,healthcare
2015-09-29,29.41,PFE,healthcare
2015-09-28,29.22,PFE,healthcare
2015-09-25,30.23,PFE,healthcare
2015-09-24,31.0,PFE,healthcare
2015-09-23,30.92,PFE,healthcare
2015-09-22,30.58,PFE,healthcare
2015-09-21,30.73,PFE,healthcare
2015-09-18,31.14,PFE,healthcare
2015-09-17,31.74,PFE,healthcare
2015-09-16,31.45,PFE,healthcare
2015-09-15,31.44,PFE,healthcare
2015-09-14,31.01,PFE,healthcare
2015-11-09,31.25,PFE,healthcare
2015-10-09,30.92,PFE,healthcare
2015-09-09,30.3,PFE,healthcare
2015-08-09,30.84,PFE,healthcare
2015-04-09,29.74,PFE,healthcare
2015-03-09,30.23,PFE,healthcare
2015-02-09,30.31,PFE,healthcare
2015-01-09,29.73,PFE,healthcare
2015-08-31,30.54,PFE,healthcare
2015-08-28,30.96,PFE,healthcare
2015-08-27,31.53,PFE,healthcare
2015-08-26,30.74,PFE,healthcare
2015-08-25,29.71,PFE,healthcare
2015-08-24,30.46,PFE,healthcare
2015-08-21,31.79,PFE,healthcare
2015-08-20,32.75,PFE,healthcare
2015-08-19,33.43,PFE,healthcare
2015-08-18,33.67,PFE,healthcare
2015-08-17,33.65,PFE,healthcare
2015-08-14,33.48,PFE,healthcare
2015-08-13,33.52,PFE,healthcare
2015-12-08,33.53,PFE,healthcare
2015-11-08,33.29,PFE,healthcare
2015-10-08,33.52,PFE,healthcare
2015-07-08,33.36,PFE,healthcare
2015-06-08,33.34,PFE,healthcare
2015-05-08,33.96,PFE,healthcare
2015-04-08,34.23,PFE,healthcare
2015-03-08,34.27,PFE,healthcare
2015-07-31,34.18,PFE,healthcare
2015-07-30,33.87,PFE,healthcare
2015-07-29,33.9,PFE,healthcare
2015-07-28,33.51,PFE,healthcare
2015-07-27,32.55,PFE,healthcare
2015-07-24,32.48,PFE,healthcare
2015-07-23,32.97,PFE,healthcare
2015-07-22,33.06,PFE,healthcare
2015-07-21,33.31,PFE,healthcare
2015-07-20,33.41,PFE,healthcare
2015-07-17,33.24,PFE,healthcare
2015-07-16,33.27,PFE,healthcare
2015-07-15,33.16,PFE,healthcare
2015-07-14,33.25,PFE,healthcare
2015-07-13,33.01,PFE,healthcare
2015-10-07,32.57,PFE,healthcare
2015-09-07,32.1,PFE,healthcare
2015-08-07,31.71,PFE,healthcare
2015-07-07,31.97,PFE,healthcare
2015-06-07,31.52,PFE,healthcare
2015-02-07,31.63,PFE,healthcare
2015-01-07,31.94,PFE,healthcare
2015-06-30,31.78,PFE,healthcare
2015-06-29,31.84,PFE,healthcare
2015-06-26,32.15,PFE,healthcare
2015-06-25,32.25,PFE,healthcare
2015-06-24,32.45,PFE,healthcare
2015-06-23,32.7,PFE,healthcare
2015-06-22,32.52,PFE,healthcare
2015-06-19,32.4,PFE,healthcare
2015-06-18,32.58,PFE,healthcare
2015-06-17,32.21,PFE,healthcare
2015-06-16,32.27,PFE,healthcare
2015-06-15,32.27,PFE,healthcare
2015-12-06,32.43,PFE,healthcare
2015-11-06,32.67,PFE,healthcare
2015-10-06,32.52,PFE,healthcare
2015-09-06,32.24,PFE,healthcare
2015-08-06,32.21,PFE,healthcare
2015-05-06,32.32,PFE,healthcare
2015-04-06,32.46,PFE,healthcare
2015-03-06,32.62,PFE,healthcare
2015-02-06,32.69,PFE,healthcare
2015-01-06,32.76,PFE,healthcare
2015-05-29,32.94,PFE,healthcare
2015-05-28,32.65,PFE,healthcare
2015-05-27,32.51,PFE,healthcare
2015-05-26,32.33,PFE,healthcare
2015-05-22,32.5,PFE,healthcare
2015-05-21,32.57,PFE,healthcare
2015-05-20,32.51,PFE,healthcare
2015-05-19,32.43,PFE,healthcare
2015-05-18,32.21,PFE,healthcare
2015-05-15,32.22,PFE,healthcare
2015-05-14,32.17,PFE,healthcare
2015-05-13,31.78,PFE,healthcare
2015-12-05,32.02,PFE,healthcare
2015-11-05,32.19,PFE,healthcare
2015-08-05,32.25,PFE,healthcare
2015-07-05,31.83,PFE,healthcare
2015-06-05,31.72,PFE,healthcare
2015-05-05,32.34,PFE,healthcare
2015-04-05,32.53,PFE,healthcare
2015-01-05,32.31,PFE,healthcare
2015-04-30,32.16,PFE,healthcare
2015-04-29,32.51,PFE,healthcare
2015-04-28,32.69,PFE,healthcare
2015-04-27,32.79,PFE,healthcare
2015-04-24,33.43,PFE,healthcare
2015-04-23,33.52,PFE,healthcare
2015-04-22,33.11,PFE,healthcare
2015-04-21,33.07,PFE,healthcare
2015-04-20,33.19,PFE,healthcare
2015-04-17,33.22,PFE,healthcare
2015-04-16,33.36,PFE,healthcare
2015-04-15,33.38,PFE,healthcare
2015-04-14,33.21,PFE,healthcare
2015-04-13,33.26,PFE,healthcare
2015-10-04,33.6,PFE,healthcare
2015-09-04,33.21,PFE,healthcare
2015-08-04,32.84,PFE,healthcare
2015-07-04,32.74,PFE,healthcare
2015-06-04,32.69,PFE,healthcare
2015-02-04,32.59,PFE,healthcare
2015-01-04,32.54,PFE,healthcare
2015-03-31,32.98,PFE,healthcare
2015-03-30,33.18,PFE,healthcare
2015-03-27,32.73,PFE,healthcare
2015-03-26,32.38,PFE,healthcare
2015-03-25,32.51,PFE,healthcare
2015-03-24,32.72,PFE,healthcare
2015-03-23,33.23,PFE,healthcare
2015-03-20,32.47,PFE,healthcare
2015-03-19,32.37,PFE,healthcare
2015-03-18,32.59,PFE,healthcare
2015-03-17,32.39,PFE,healthcare
2015-03-16,32.65,PFE,healthcare
2015-03-13,32.23,PFE,healthcare
2015-12-03,32.23,PFE,healthcare
2015-11-03,31.88,PFE,healthcare
2015-10-03,32.02,PFE,healthcare
2015-09-03,32.26,PFE,healthcare
2015-06-03,32.2,PFE,healthcare
2015-05-03,32.68,PFE,healthcare
2015-04-03,32.84,PFE,healthcare
2015-03-03,32.76,PFE,healthcare
2015-02-03,32.96,PFE,healthcare
2015-02-27,32.53,PFE,healthcare
2015-02-26,32.79,PFE,healthcare
2015-02-25,32.86,PFE,healthcare
2015-02-24,32.55,PFE,healthcare
2015-02-23,32.6,PFE,healthcare
2015-02-20,32.76,PFE,healthcare
2015-02-19,32.62,PFE,healthcare
2015-02-18,32.69,PFE,healthcare
2015-02-17,32.78,PFE,healthcare
2015-02-13,32.84,PFE,healthcare
2015-12-02,33.05,PFE,healthcare
2015-11-02,32.47,PFE,healthcare
2015-10-02,32.37,PFE,healthcare
2015-09-02,31.35,PFE,healthcare
2015-06-02,31.44,PFE,healthcare
2015-05-02,31.27,PFE,healthcare
2015-04-02,30.4,PFE,healthcare
2015-03-02,30.35,PFE,healthcare
2015-02-02,30.0,PFE,healthcare
2015-01-30,29.62,PFE,healthcare
2015-01-29,30.17,PFE,healthcare
2015-01-28,30.29,PFE,healthcare
2015-01-27,30.9,PFE,healthcare
2015-01-26,31.09,PFE,healthcare
2015-01-23,30.76,PFE,healthcare
2015-01-22,31.1,PFE,healthcare
2015-01-21,30.94,PFE,healthcare
2015-01-20,31.38,PFE,healthcare
2015-01-16,31.09,PFE,healthcare
2015-01-15,30.71,PFE,healthcare
2015-01-14,30.79,PFE,healthcare
2015-01-13,30.75,PFE,healthcare
2015-12-01,31.06,PFE,healthcare
2015-09-01,30.95,PFE,healthcare
2015-08-01,30.81,PFE,healthcare
2015-07-01,30.19,PFE,healthcare
2015-06-01,29.78,PFE,healthcare
2015-05-01,29.54,PFE,healthcare
2015-02-01,29.7,PFE,healthcare
2019-12-31,86.72,MRK,healthcare
2019-12-30,86.8,MRK,healthcare
2019-12-27,87.25,MRK,healthcare
2019-12-26,87.1,MRK,healthcare
2019-12-24,87.19,MRK,healthcare
2019-12-23,87.48,MRK,healthcare
2019-12-20,87.32,MRK,healthcare
2019-12-19,85.81,MRK,healthcare
2019-12-18,85.46,MRK,healthcare
2019-12-17,84.88,MRK,healthcare
2019-12-16,85.14,MRK,healthcare
2019-12-13,85.04,MRK,healthcare
2019-12-12,85.41,MRK,healthcare
2019-11-12,84.84,MRK,healthcare
2019-10-12,84.96,MRK,healthcare
2019-09-12,84.6,MRK,healthcare
2019-06-12,84.72,MRK,healthcare
2019-05-12,84.63,MRK,healthcare
2019-04-12,84.55,MRK,healthcare
2019-03-12,83.32,MRK,healthcare
2019-02-12,82.99,MRK,healthcare
2019-11-29,83.13,MRK,healthcare
2019-11-27,83.54,MRK,healthcare
2019-11-26,83.28,MRK,healthcare
2019-11-25,81.72,MRK,healthcare
2019-11-22,81.48,MRK,healthcare
2019-11-21,81.49,MRK,healthcare
2019-11-20,81.31,MRK,healthcare
2019-11-19,80.72,MRK,healthcare
2019-11-18,80.22,MRK,healthcare
2019-11-15,80.95,MRK,healthcare
2019-11-14,80.62,MRK,healthcare
2019-11-13,80.88,MRK,healthcare
2019-12-11,80.21,MRK,healthcare
2019-11-11,79.41,MRK,healthcare
2019-08-11,79.71,MRK,healthcare
2019-07-11,79.03,MRK,healthcare
2019-06-11,79.38,MRK,healthcare
2019-05-11,79.07,MRK,healthcare
2019-04-11,80.0,MRK,healthcare
2019-01-11,80.99,MRK,healthcare
2019-10-31,82.63,MRK,healthcare
2019-10-30,82.21,MRK,healthcare
2019-10-29,81.15,MRK,healthcare
2019-10-28,78.38,MRK,healthcare
2019-10-25,78.44,MRK,healthcare
2019-10-24,78.74,MRK,healthcare
2019-10-23,79.02,MRK,healthcare
2019-10-22,77.52,MRK,healthcare
2019-10-21,80.59,MRK,healthcare
2019-10-18,80.74,MRK,healthcare
2019-10-17,79.91,MRK,healthcare
2019-10-16,80.53,MRK,healthcare
2019-10-15,81.09,MRK,healthcare
2019-10-14,80.75,MRK,healthcare
2019-11-10,80.42,MRK,healthcare
2019-10-10,79.87,MRK,healthcare
2019-09-10,80.27,MRK,healthcare
2019-08-10,79.42,MRK,healthcare
2019-07-10,80.47,MRK,healthcare
2019-04-10,81.05,MRK,healthcare
2019-03-10,78.89,MRK,healthcare
2019-02-10,77.83,MRK,healthcare
2019-01-10,79.72,MRK,healthcare
2019-09-30,80.27,MRK,healthcare
2019-09-27,79.06,MRK,healthcare
2019-09-26,79.98,MRK,healthcare
2019-09-25,79.24,MRK,healthcare
2019-09-24,79.71,MRK,healthcare
2019-09-23,80.44,MRK,healthcare
2019-09-20,81.2,MRK,healthcare
2019-09-19,80.07,MRK,healthcare
2019-09-18,79.16,MRK,healthcare
2019-09-17,78.68,MRK,healthcare
2019-09-16,78.22,MRK,healthcare
2019-09-13,78.77,MRK,healthcare
2019-12-09,79.44,MRK,healthcare
2019-11-09,79.07,MRK,healthcare
2019-10-09,77.89,MRK,healthcare
2019-09-09,79.59,MRK,healthcare
2019-06-09,82.55,MRK,healthcare
2019-05-09,82.1,MRK,healthcare
2019-04-09,82.05,MRK,healthcare
2019-03-09,82.62,MRK,healthcare
2019-08-30,82.45,MRK,healthcare
2019-08-29,82.69,MRK,healthcare
2019-08-28,82.46,MRK,healthcare
2019-08-27,81.55,MRK,healthcare
2019-08-26,81.89,MRK,healthcare
2019-08-23,80.99,MRK,healthcare
2019-08-22,82.69,MRK,healthcare
2019-08-21,82.87,MRK,healthcare
2019-08-20,81.67,MRK,healthcare
2019-08-19,82.18,MRK,healthcare
2019-08-16,81.11,MRK,healthcare
2019-08-15,79.58,MRK,healthcare
2019-08-14,79.52,MRK,healthcare
2019-08-13,82.08,MRK,healthcare
2019-12-08,81.07,MRK,healthcare
2019-09-08,81.55,MRK,healthcare
2019-08-08,80.79,MRK,healthcare
2019-07-08,80.33,MRK,healthcare
2019-06-08,80.43,MRK,healthcare
2019-05-08,79.26,MRK,healthcare
2019-02-08,80.54,MRK,healthcare
2019-01-08,79.8,MRK,healthcare
2019-07-31,79.13,MRK,healthcare
2019-07-30,79.4,MRK,healthcare
2019-07-29,78.66,MRK,healthcare
2019-07-26,77.65,MRK,healthcare
2019-07-25,77.95,MRK,healthcare
2019-07-24,77.95,MRK,healthcare
2019-07-23,78.22,MRK,healthcare
2019-07-22,77.44,MRK,healthcare
2019-07-19,77.61,MRK,healthcare
2019-07-18,78.85,MRK,healthcare
2019-07-17,78.11,MRK,healthcare
2019-07-16,77.8,MRK,healthcare
2019-07-15,77.2,MRK,healthcare
2019-12-07,76.02,MRK,healthcare
2019-11-07,77.24,MRK,healthcare
2019-10-07,80.88,MRK,healthcare
2019-09-07,80.92,MRK,healthcare
2019-08-07,80.13,MRK,healthcare
2019-05-07,81.62,MRK,healthcare
2019-03-07,82.86,MRK,healthcare
2019-02-07,81.54,MRK,healthcare
2019-01-07,80.81,MRK,healthcare
2019-06-28,79.95,MRK,healthcare
2019-06-27,79.93,MRK,healthcare
2019-06-26,79.66,MRK,healthcare
2019-06-25,81.28,MRK,healthcare
2019-06-24,81.54,MRK,healthcare
2019-06-21,80.64,MRK,healthcare
2019-06-20,80.67,MRK,healthcare
2019-06-19,81.39,MRK,healthcare
2019-06-18,80.56,MRK,healthcare
2019-06-17,79.43,MRK,healthcare
2019-06-14,78.93,MRK,healthcare
2019-06-13,79.05,MRK,healthcare
2019-12-06,79.82,MRK,healthcare
2019-11-06,79.12,MRK,healthcare
2019-10-06,78.65,MRK,healthcare
2019-07-06,78.63,MRK,healthcare
2019-06-06,77.66,MRK,healthcare
2019-05-06,77.89,MRK,healthcare
2019-04-06,77.31,MRK,healthcare
2019-03-06,76.53,MRK,healthcare
2019-05-31,75.53,MRK,healthcare
2019-05-30,75.98,MRK,healthcare
2019-05-29,75.67,MRK,healthcare
2019-05-28,76.53,MRK,healthcare
2019-05-24,77.4,MRK,healthcare
2019-05-23,77.25,MRK,healthcare
2019-05-22,77.22,MRK,healthcare
2019-05-21,75.81,MRK,healthcare
2019-05-20,75.21,MRK,healthcare
2019-05-17,75.06,MRK,healthcare
2019-05-16,75.45,MRK,healthcare
2019-05-15,73.95,MRK,healthcare
2019-05-14,73.82,MRK,healthcare
2019-05-13,73.58,MRK,healthcare
2019-10-05,74.56,MRK,healthcare
2019-09-05,74.69,MRK,healthcare
2019-08-05,74.55,MRK,healthcare
2019-07-05,74.28,MRK,healthcare
2019-06-05,75.79,MRK,healthcare
2019-03-05,76.28,MRK,healthcare
2019-02-05,75.82,MRK,healthcare
2019-01-05,75.06,MRK,healthcare
2019-04-30,75.05,MRK,healthcare
2019-04-29,73.21,MRK,healthcare
2019-04-26,73.07,MRK,healthcare
2019-04-25,72.79,MRK,healthcare
2019-04-24,71.26,MRK,healthcare
2019-04-23,71.13,MRK,healthcare
2019-04-22,70.05,MRK,healthcare
2019-04-18,69.79,MRK,healthcare
2019-04-17,70.48,MRK,healthcare
2019-04-16,73.96,MRK,healthcare
2019-04-15,74.88,MRK,healthcare
2019-12-04,75.74,MRK,healthcare
2019-11-04,76.13,MRK,healthcare
2019-10-04,77.06,MRK,healthcare
2019-09-04,77.04,MRK,healthcare
2019-08-04,77.19,MRK,healthcare
2019-05-04,77.38,MRK,healthcare
2019-04-04,78.05,MRK,healthcare
2019-03-04,79.31,MRK,healthcare
2019-02-04,79.34,MRK,healthcare
2019-01-04,79.43,MRK,healthcare
2019-03-29,79.3,MRK,healthcare
2019-03-28,78.79,MRK,healthcare
2019-03-27,78.47,MRK,healthcare
2019-03-26,79.07,MRK,healthcare
2019-03-25,78.52,MRK,healthcare
2019-03-22,78.47,MRK,healthcare
2019-03-21,79.09,MRK,healthcare
2019-03-20,78.27,MRK,healthcare
2019-03-19,78.1,MRK,healthcare
2019-03-18,77.57,MRK,healthcare
2019-03-15,77.78,MRK,healthcare
2019-03-14,77.7,MRK,healthcare
2019-03-13,77.81,MRK,healthcare
2019-12-03,77.45,MRK,healthcare
2019-11-03,77.11,MRK,healthcare
2019-08-03,76.09,MRK,healthcare
2019-07-03,76.71,MRK,healthcare
2019-06-03,77.01,MRK,healthcare
2019-05-03,77.9,MRK,healthcare
2019-04-03,77.59,MRK,healthcare
2019-01-03,77.86,MRK,healthcare
2019-02-28,77.51,MRK,healthcare
2019-02-27,76.87,MRK,healthcare
2019-02-26,76.99,MRK,healthcare
2019-02-25,76.64,MRK,healthcare
2019-02-22,77.02,MRK,healthcare
2019-02-21,76.12,MRK,healthcare
2019-02-20,75.74,MRK,healthcare
2019-02-19,75.56,MRK,healthcare
2019-02-15,76.1,MRK,healthcare
2019-02-14,75.27,MRK,healthcare
2019-02-13,75.35,MRK,healthcare
2019-12-02,74.87,MRK,healthcare
2019-11-02,73.14,MRK,healthcare
2019-08-02,73.92,MRK,healthcare
2019-07-02,73.25,MRK,healthcare
2019-06-02,73.79,MRK,healthcare
2019-05-02,73.56,MRK,healthcare
2019-04-02,73.3,MRK,healthcare
2019-01-02,72.9,MRK,healthcare
2019-01-31,70.97,MRK,healthcare
2019-01-30,69.96,MRK,healthcare
2019-01-29,69.83,MRK,healthcare
2019-01-28,69.53,MRK,healthcare
2019-01-25,69.56,MRK,healthcare
2019-01-24,69.77,MRK,healthcare
2019-01-23,71.93,MRK,healthcare
2019-01-22,72.31,MRK,healthcare
2019-01-18,72.34,MRK,healthcare
2019-01-17,72.09,MRK,healthcare
2019-01-16,71.14,MRK,healthcare
2019-01-15,71.04,MRK,healthcare
2019-01-14,69.96,MRK,healthcare
2019-11-01,71.42,MRK,healthcare
2019-10-01,71.02,MRK,healthcare
2019-09-01,71.91,MRK,healthcare
2019-08-01,72.46,MRK,healthcare
2019-07-01,71.92,MRK,healthcare
2019-04-01,72.73,MRK,healthcare
2019-03-01,70.6,MRK,healthcare
2019-02-01,72.08,MRK,healthcare
2018-12-31,72.86,MRK,healthcare
2018-12-28,71.87,MRK,healthcare
2018-12-27,71.88,MRK,healthcare
2018-12-26,70.56,MRK,healthcare
2018-12-24,67.84,MRK,healthcare
2018-12-21,69.51,MRK,healthcare
2018-12-20,70.07,MRK,healthcare
2018-12-19,70.34,MRK,healthcare
2018-12-18,70.88,MRK,healthcare
2018-12-17,71.73,MRK,healthcare
2018-12-14,72.93,MRK,healthcare
2018-12-13,75.34,MRK,healthcare
2018-12-12,74.38,MRK,healthcare
2018-11-12,73.53,MRK,healthcare
2018-10-12,73.82,MRK,healthcare
2018-07-12,73.15,MRK,healthcare
2018-06-12,74.73,MRK,healthcare
2018-04-12,74.58,MRK,healthcare
2018-03-12,75.54,MRK,healthcare
2018-11-30,75.65,MRK,healthcare
2018-11-29,74.29,MRK,healthcare
2018-11-28,73.64,MRK,healthcare
2018-11-27,72.79,MRK,healthcare
2018-11-26,71.93,MRK,healthcare
2018-11-23,71.2,MRK,healthcare
2018-11-21,71.31,MRK,healthcare
2018-11-20,71.3,MRK,healthcare
2018-11-19,72.8,MRK,healthcare
2018-11-16,72.53,MRK,healthcare
2018-11-15,71.36,MRK,healthcare
2018-11-14,70.65,MRK,healthcare
2018-11-13,71.14,MRK,healthcare
2018-12-11,71.22,MRK,healthcare
2018-09-11,71.38,MRK,healthcare
2018-08-11,71.97,MRK,healthcare
2018-07-11,71.59,MRK,healthcare
2018-06-11,69.9,MRK,healthcare
2018-05-11,69.72,MRK,healthcare
2018-02-11,68.91,MRK,healthcare
2018-01-11,69.72,MRK,healthcare
2018-10-31,70.19,MRK,healthcare
2018-10-30,69.48,MRK,healthcare
2018-10-29,68.13,MRK,healthcare
2018-10-26,67.13,MRK,healthcare
2018-10-25,66.71,MRK,healthcare
2018-10-24,67.26,MRK,healthcare
2018-10-23,68.75,MRK,healthcare
2018-10-22,69.2,MRK,healthcare
2018-10-19,68.99,MRK,healthcare
2018-10-18,68.85,MRK,healthcare
2018-10-17,68.48,MRK,healthcare
2018-10-16,67.91,MRK,healthcare
2018-10-15,66.23,MRK,healthcare
2018-12-10,66.57,MRK,healthcare
2018-11-10,65.19,MRK,healthcare
2018-10-10,67.18,MRK,healthcare
2018-09-10,68.98,MRK,healthcare
2018-08-10,68.14,MRK,healthcare
2018-05-10,67.73,MRK,healthcare
2018-04-10,67.91,MRK,healthcare
2018-03-10,68.05,MRK,healthcare
2018-02-10,68.42,MRK,healthcare
2018-01-10,68.21,MRK,healthcare
2018-09-28,67.64,MRK,healthcare
2018-09-27,67.43,MRK,healthcare
2018-09-26,67.06,MRK,healthcare
2018-09-25,67.37,MRK,healthcare
2018-09-24,67.49,MRK,healthcare
2018-09-21,67.8,MRK,healthcare
2018-09-20,67.49,MRK,healthcare
2018-09-19,66.73,MRK,healthcare
2018-09-18,67.15,MRK,healthcare
2018-09-17,67.15,MRK,healthcare
2018-09-14,66.73,MRK,healthcare
2018-09-13,67.54,MRK,healthcare
2018-12-09,66.61,MRK,healthcare
2018-11-09,65.87,MRK,healthcare
2018-10-09,66.33,MRK,healthcare
